28736	6464	1
28736	10771	1
26301	6949	1
22767	6949	1
26773	6949	1
23719	6949	1
26301	17566	1
22767	17566	1
26773	17566	1
23719	17566	1
15688	14051	1
149	14051	1
20479	14051	1
8606	14051	1
9919	14051	1
15688	22893	1
149	22893	1
20479	22893	1
8606	22893	1
9919	22893	1
15688	20881	1
149	20881	1
20479	20881	1
8606	20881	1
9919	20881	1
15688	2987	1
149	2987	1
20479	2987	1
8606	2987	1
9919	2987	1
14051	9367	1
22893	9367	1
20881	9367	1
2987	9367	1
14051	27389	1
22893	27389	1
20881	27389	1
2987	27389	1
14051	10247	1
22893	10247	1
20881	10247	1
2987	10247	1
14051	4952	1
22893	4952	1
20881	4952	1
2987	4952	1
23561	8226	1
26475	8226	1
7728	8226	1
14632	8226	1
6369	8226	1
14337	8226	1
8030	8226	1
23561	15246	1
26475	15246	1
7728	15246	1
14632	15246	1
6369	15246	1
14337	15246	1
8030	15246	1
12024	5787	1
2286	5787	1
24191	5787	1
12024	14231	1
2286	14231	1
24191	14231	1
12024	12159	1
2286	12159	1
24191	12159	1
20243	3376	1
20243	1868	1
20243	5503	1
26895	20613	1
4937	20613	1
26895	21340	1
4937	21340	1
26895	19523	1
4937	19523	1
26895	23561	1
4937	23561	1
26895	26475	1
4937	26475	1
26895	7728	1
4937	7728	1
26895	14632	1
4937	14632	1
26895	6369	1
4937	6369	1
26895	14337	1
4937	14337	1
26895	8030	1
4937	8030	1
26895	26723	1
4937	26723	1
26895	21637	1
4937	21637	1
26895	20054	1
4937	20054	1
26895	21683	1
4937	21683	1
26895	22589	1
4937	22589	1
26895	7391	1
4937	7391	1
26895	30137	1
4937	30137	1
26895	8150	1
4937	8150	1
26895	8252	1
4937	8252	1
26895	23932	1
4937	23932	1
26895	6949	1
4937	6949	1
26895	17566	1
4937	17566	1
26895	7840	1
4937	7840	1
26895	6034	1
4937	6034	1
26895	1767	1
4937	1767	1
5141	17451	1
22805	17451	1
5141	26054	1
22805	26054	1
4441	17167	1
26269	17167	1
25246	17167	1
23900	17167	1
17767	6268	1
18743	6268	1
14912	17767	1
20057	17767	1
14912	18743	1
20057	18743	1
1520	9658	1
1520	23586	1
21850	1520	1
1520	8478	1
7012	9893	1
9893	28736	1
9893	27478	1
21735	20316	1
25035	20316	1
21735	3547	1
25035	3547	1
21735	11804	1
25035	11804	1
21735	3117	1
25035	3117	1
21735	25724	1
25035	25724	1
16345	20316	1
16345	3547	1
16345	11804	1
16345	3117	1
16345	25724	1
20316	5639	1
3547	5639	1
11804	5639	1
3117	5639	1
25724	5639	1
20316	20619	1
3547	20619	1
11804	20619	1
3117	20619	1
25724	20619	1
20316	7822	1
3547	7822	1
11804	7822	1
3117	7822	1
25724	7822	1
20316	3621	1
3547	3621	1
11804	3621	1
3117	3621	1
25724	3621	1
29330	29172	1
19721	13991	1
28588	13991	1
12015	13991	1
19721	17521	1
28588	17521	1
12015	17521	1
19721	22333	1
28588	22333	1
12015	22333	1
19721	16772	1
28588	16772	1
12015	16772	1
19721	26013	1
28588	26013	1
12015	26013	1
19721	29204	1
28588	29204	1
12015	29204	1
19721	18086	1
28588	18086	1
12015	18086	1
19721	22878	1
28588	22878	1
12015	22878	1
28844	17653	1
7944	17653	1
5727	17653	1
28844	18195	1
7944	18195	1
5727	18195	1
29832	17653	1
26461	17653	1
16572	17653	1
28210	17653	1
29832	18195	1
26461	18195	1
16572	18195	1
28210	18195	1
10685	17653	1
10685	18195	1
15825	17653	1
15825	18195	1
28844	3967	1
7944	3967	1
5727	3967	1
29832	3967	1
26461	3967	1
16572	3967	1
28210	3967	1
10685	3967	1
15825	3967	1
28844	13067	1
7944	13067	1
5727	13067	1
28844	20254	1
7944	20254	1
5727	20254	1
29832	13067	1
26461	13067	1
16572	13067	1
28210	13067	1
29832	20254	1
26461	20254	1
16572	20254	1
28210	20254	1
10685	13067	1
10685	20254	1
15825	13067	1
15825	20254	1
28844	4866	1
7944	4866	1
5727	4866	1
29832	4866	1
26461	4866	1
16572	4866	1
28210	4866	1
10685	4866	1
15825	4866	1
17653	3967	1
18195	3967	1
4866	17653	1
4866	18195	1
12195	3768	1
12195	9174	1
12195	7400	1
12195	16568	1
18285	3768	1
18285	9174	1
18285	7400	1
18285	16568	1
25802	21443	1
24906	21443	1
29985	21443	1
21443	18911	1
7290	1480	1
7290	2691	1
7290	5169	1
25745	15688	1
