fpr,tpr,threshold
3.162518301610541815e-01,8.741573033707865648e-01,9.373593926429748535e-01
3.177159590043923676e-01,8.741573033707865648e-01,9.373590946197509766e-01
3.177159590043923676e-01,8.752808988764044784e-01,9.369729757308959961e-01
3.206442166910687952e-01,8.752808988764044784e-01,9.364916086196899414e-01
3.206442166910687952e-01,8.764044943820225031e-01,9.363272190093994141e-01
3.235724743777452228e-01,8.764044943820225031e-01,9.361099600791931152e-01
3.235724743777452228e-01,8.775280898876404168e-01,9.358676671981811523e-01
3.250366032210834644e-01,8.775280898876404168e-01,9.358396530151367188e-01
3.250366032210834644e-01,8.786516853932584414e-01,9.358212351799011230e-01
3.294289897510980780e-01,8.786516853932584414e-01,9.355283975601196289e-01
3.294289897510980780e-01,8.797752808988763551e-01,9.352891445159912109e-01
3.382137628111273608e-01,8.797752808988763551e-01,9.334648847579956055e-01
3.382137628111273608e-01,8.808988764044943798e-01,9.334304928779602051e-01
3.411420204978037884e-01,8.808988764044943798e-01,9.330409169197082520e-01
3.411420204978037884e-01,8.820224719101124045e-01,9.318788051605224609e-01
3.426061493411420300e-01,8.820224719101124045e-01,9.316921830177307129e-01
3.426061493411420300e-01,8.831460674157303181e-01,9.316684007644653320e-01
3.440702781844802161e-01,8.831460674157303181e-01,9.315479993820190430e-01
3.440702781844802161e-01,8.853932584269662565e-01,9.304648637771606445e-01
3.469985358711566437e-01,8.853932584269662565e-01,9.303842186927795410e-01
3.469985358711566437e-01,8.865168539325842811e-01,9.302557706832885742e-01
3.601756954612005956e-01,8.865168539325842811e-01,9.280104041099548340e-01
3.601756954612005956e-01,8.876404494382021948e-01,9.278801679611206055e-01
3.616398243045387817e-01,8.876404494382021948e-01,9.270997643470764160e-01
3.616398243045387817e-01,8.887640449438202195e-01,9.270167350769042969e-01
3.660322108345534509e-01,8.887640449438202195e-01,9.257866144180297852e-01
3.660322108345534509e-01,8.898876404494382442e-01,9.257359504699707031e-01
3.674963396778916369e-01,8.898876404494382442e-01,9.251120090484619141e-01
3.674963396778916369e-01,8.910112359550561578e-01,9.251049757003784180e-01
3.718887262079063061e-01,8.910112359550561578e-01,9.246001243591308594e-01
3.718887262079063061e-01,8.932584269662920962e-01,9.236964583396911621e-01
3.748169838945827337e-01,8.932584269662920962e-01,9.231329560279846191e-01
3.748169838945827337e-01,8.943820224719101208e-01,9.220315217971801758e-01
3.836017569546120165e-01,8.943820224719101208e-01,9.198330044746398926e-01
3.836017569546120165e-01,8.955056179775280345e-01,9.193598628044128418e-01
3.850658857979502026e-01,8.955056179775280345e-01,9.192783832550048828e-01
3.850658857979502026e-01,8.966292134831460592e-01,9.191426634788513184e-01
3.879941434846266302e-01,8.966292134831460592e-01,9.191001653671264648e-01
3.879941434846266302e-01,8.977528089887640839e-01,9.184212088584899902e-01
3.923865300146412993e-01,8.977528089887640839e-01,9.177531599998474121e-01
3.923865300146412993e-01,9.000000000000000222e-01,9.175118207931518555e-01
4.084919472913616234e-01,9.000000000000000222e-01,9.148392081260681152e-01
4.084919472913616234e-01,9.022471910112359605e-01,9.145503044128417969e-01
4.114202049780380510e-01,9.022471910112359605e-01,9.142983555793762207e-01
4.114202049780380510e-01,9.044943820224718989e-01,9.135230183601379395e-01
4.128843338213762926e-01,9.044943820224718989e-01,9.133583307266235352e-01
4.128843338213762926e-01,9.056179775280899236e-01,9.128855466842651367e-01
4.143484626647144786e-01,9.056179775280899236e-01,9.127200245857238770e-01
4.143484626647144786e-01,9.078651685393258619e-01,9.125787019729614258e-01
4.158125915080527202e-01,9.078651685393258619e-01,9.121435284614562988e-01
4.158125915080527202e-01,9.089887640449437756e-01,9.117230772972106934e-01
4.202049780380673338e-01,9.089887640449437756e-01,9.102779626846313477e-01
4.202049780380673338e-01,9.123595505617977386e-01,9.098157882690429688e-01
4.245973645680820030e-01,9.123595505617977386e-01,9.088397622108459473e-01
4.245973645680820030e-01,9.134831460674157633e-01,9.081716537475585938e-01
4.260614934114201890e-01,9.134831460674157633e-01,9.081251621246337891e-01
4.260614934114201890e-01,9.146067415730336769e-01,9.078831672668457031e-01
4.275256222547584306e-01,9.146067415730336769e-01,9.078708291053771973e-01
4.275256222547584306e-01,9.157303370786517016e-01,9.070554971694946289e-01
4.319180087847730443e-01,9.157303370786517016e-01,9.064009189605712891e-01
4.319180087847730443e-01,9.179775280898876400e-01,9.059593677520751953e-01
4.363103953147877134e-01,9.179775280898876400e-01,9.051833152770996094e-01
4.363103953147877134e-01,9.191011235955056646e-01,9.046294689178466797e-01
4.450951683748169962e-01,9.191011235955056646e-01,9.029216766357421875e-01
4.450951683748169962e-01,9.202247191011235783e-01,9.029098749160766602e-01
4.465592972181551823e-01,9.202247191011235783e-01,9.027752876281738281e-01
4.465592972181551823e-01,9.224719101123595166e-01,9.006786346435546875e-01
4.480234260614934239e-01,9.224719101123595166e-01,9.002547264099121094e-01
4.480234260614934239e-01,9.235955056179775413e-01,8.999618887901306152e-01
4.509516837481698515e-01,9.235955056179775413e-01,8.993942141532897949e-01
4.509516837481698515e-01,9.258426966292134797e-01,8.991298675537109375e-01
4.524158125915080375e-01,9.258426966292134797e-01,8.991059064865112305e-01
4.524158125915080375e-01,9.269662921348315043e-01,8.989368081092834473e-01
4.568081991215227067e-01,9.269662921348315043e-01,8.982089757919311523e-01
4.568081991215227067e-01,9.280898876404494180e-01,8.981256484985351562e-01
4.597364568081991343e-01,9.280898876404494180e-01,8.977487683296203613e-01
4.597364568081991343e-01,9.292134831460674427e-01,8.973578214645385742e-01
4.655929721815519895e-01,9.292134831460674427e-01,8.956499099731445312e-01
4.655929721815519895e-01,9.314606741573033810e-01,8.950517773628234863e-01
4.714494875549048447e-01,9.314606741573033810e-01,8.945189714431762695e-01
4.714494875549048447e-01,9.337078651685393194e-01,8.937692046165466309e-01
4.773060029282576999e-01,9.337078651685393194e-01,8.928762078285217285e-01
4.773060029282576999e-01,9.370786516853932824e-01,8.928264975547790527e-01
4.816983894582723136e-01,9.370786516853932824e-01,8.920331001281738281e-01
4.816983894582723136e-01,9.382022471910111960e-01,8.918222784996032715e-01
4.875549048316251688e-01,9.382022471910111960e-01,8.910202383995056152e-01
4.875549048316251688e-01,9.393258426966292207e-01,8.908720612525939941e-01
4.904831625183015964e-01,9.393258426966292207e-01,8.901330828666687012e-01
4.904831625183015964e-01,9.415730337078651591e-01,8.898640871047973633e-01
4.919472913616398380e-01,9.415730337078651591e-01,8.896920084953308105e-01
4.919472913616398380e-01,9.426966292134831837e-01,8.893935680389404297e-01
4.948755490483162656e-01,9.426966292134831837e-01,8.877819180488586426e-01
4.948755490483162656e-01,9.438202247191010974e-01,8.874557018280029297e-01
5.065885797950219205e-01,9.438202247191010974e-01,8.844919204711914062e-01
5.065885797950219205e-01,9.449438202247191221e-01,8.842334151268005371e-01
5.124450951683747757e-01,9.449438202247191221e-01,8.822321295738220215e-01
5.124450951683747757e-01,9.460674157303370357e-01,8.819860816001892090e-01
5.139092240117130173e-01,9.460674157303370357e-01,8.819537758827209473e-01
