fpr,tpr,threshold
3.806734992679355889e-01,7.662921348314606362e-01,8.818352222442626953e-01
3.821376281112737749e-01,7.662921348314606362e-01,8.817293047904968262e-01
3.821376281112737749e-01,7.674157303370786609e-01,8.817217946052551270e-01
3.865300146412884441e-01,7.674157303370786609e-01,8.803396224975585938e-01
3.865300146412884441e-01,7.730337078651685623e-01,8.779153823852539062e-01
3.879941434846266302e-01,7.730337078651685623e-01,8.774370551109313965e-01
3.879941434846266302e-01,7.752808988764045006e-01,8.771746754646301270e-01
3.909224011713030578e-01,7.752808988764045006e-01,8.759601712226867676e-01
3.909224011713030578e-01,7.831460674157303403e-01,8.749539852142333984e-01
3.923865300146412993e-01,7.831460674157303403e-01,8.748733401298522949e-01
3.923865300146412993e-01,7.853932584269662787e-01,8.743467330932617188e-01
3.953147877013177269e-01,7.853932584269662787e-01,8.738713264465332031e-01
3.953147877013177269e-01,7.887640449438202417e-01,8.733044862747192383e-01
3.967789165446559130e-01,7.887640449438202417e-01,8.732503652572631836e-01
3.967789165446559130e-01,7.921348314606742047e-01,8.722109198570251465e-01
3.982430453879941545e-01,7.921348314606742047e-01,8.720701336860656738e-01
